29.3,75.0,1,4095,0
29.3,75.0,1,4095,0
29.3,75.0,1,4095,0
29.3,75.0,1,4095,0
29.3,74.0,1,4095,0
29.3,74.0,1,4095,0
29.3,74.0,1,4095,0
29.3,74.0,1,4095,0
29.3,74.0,1,4095,0
29.3,74.0,1,4095,0
29.3,74.0,1,4095,0
29.3,73.0,1,4095,0
29.3,73.0,1,4095,0
29.3,73.0,1,4095,0
29.3,73.0,1,4095,0
29.3,73.0,1,4095,0
